"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-04-30,"Westpoint","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4276,1145,0,-0.001743679163034,0.0361990950226244,729
2014-04-30,"Harborview","FL","Jacksonville","Duval","Jacksonville",4277,919,-0.00541125541125541,-0.0160599571734475,-0.0181623931623932,827
2014-04-30,"Earlewood","SC","Columbia","Richland","Columbia",4278,1096,-0.00634632819582956,0.00366300366300366,0.032015065913371,986
2014-04-30,"Providence Park","NC","Charlotte","Mecklenburg","Charlotte",4279,1992,-0.016781836130306,0.0246913580246914,0.0142566191446029,455
2014-04-30,"Southeast","TX","Austin","Travis","Austin",4280,1379,0,0.0184638109305761,0.0689922480620155,494
2014-04-30,"Woodville Heights","MS","Jackson","Hinds","Jackson",4281,829,-0.00955794504181601,-0.0235571260306243,0.0336658354114713,963
2014-04-30,"Highland","CA","San Francisco","Alameda","Oakland",4282,1620,0.00997506234413965,0.0220820189274448,0.0693069306930693,485
2014-04-30,"West Slope","OR","Portland","Washington","Beaverton",4283,1928,0.00260010400416017,0.0195663670015865,0.121582315299593,654
2014-04-30,"Kent","DC","Washington","District of Columbia","Washington",4284,3991,-0.0253968253968254,-0.0677411819668302,-0.225649980597594,610
2014-04-30,"Ewing & Carroll","NJ","Trenton","Mercer","Trenton",4285,1332,0.00680272108843537,0.0463472113118617,-0.0111358574610245,439
2014-04-30,"Midtown-Edmondson","MD","Baltimore","Baltimore City","Baltimore",4286,1209,0.0176767676767677,0.0324508966695132,-0.00901639344262295,1069
2014-04-30,"Dearborn Park","IL","Chicago","Cook","Chicago",4287,1949,0.0103680663556247,0.0372538584353379,-0.0370553359683794,2782
2014-04-30,"Ashland Ranch","AZ","Phoenix","Maricopa","Gilbert",4288,1627,-0.00428396572827417,-0.00792682926829268,-0.0127427184466019,695
2014-04-30,"Meredith Parkwood","CA","Los Angeles","Orange","Santa Ana",4289,2306,0,0.00260869565217391,0.0406137184115523,514
2014-04-30,"Hadley - Washngton","TN","Nashville","Davidson","Nashville",4290,995,0.0122075279755849,0.0451680672268908,0.100663716814159,591
2014-04-30,"Saint Josephs","MD","Baltimore","Baltimore City","Baltimore",4291,1199,0.0204255319148936,0.0152413209144793,-0.00332502078137988,889
2014-04-30,"Highlands","ID","Boise City","Ada","Boise",4292,1831,-0.0124056094929881,-0.0586118251928021,0.0211935303959844,1300
2014-04-30,"West Douglas","MI","Kalamazoo","Kalamazoo","Kalamazoo",4293,958,-0.0082815734989648,0.0301075268817204,-0.0093071354705274,484
2014-04-30,"Mountainbrook","NC","Charlotte","Mecklenburg","Charlotte",4294,2205,-0.0040650406504065,0.016597510373444,-0.0974212034383954,758
2014-04-30,"East Aurora","CO","Boulder","Boulder","Boulder",4295,1989,-0.00150602409638554,0.00964467005076142,0.102549889135255,755
2014-04-30,"Willow Wood","MS","Jackson","Hinds","Jackson",4296,844,-0.0082256169212691,-0.015169194865811,0.023030303030303,816
2014-04-30,"Clearbrook Park","NJ","New York","Middlesex","Monroe Township",4297,1784,-0.0176211453744493,-0.00223713646532438,0.0663478780633592,1503
2014-04-30,"Manhattan Heights","TX","El Paso","El Paso","El Paso",4298,989,-0.00201816347124117,0.0154004106776181,0.0227507755946225,594
2014-04-30,"South Riverside","FL","Jacksonville","Duval","Jacksonville",4299,1042,0.00482160077145612,0.0106692531522793,0.0482897384305835,830
2014-04-30,"Edgemoor","WA","Bellingham","Whatcom","Bellingham",4300,1752,-0.00341296928327645,0.0156521739130435,0.019790454016298,837
2014-04-30,"Fort Davis","DC","Washington","District of Columbia","Washington",4301,1792,0.00561167227833894,-0.0153846153846154,0.0821256038647343,1037
2014-04-30,"Nws Cooperative Alliance","IN","South Bend","Saint Joseph","South Bend",4302,599,0.0101180438448567,-0.0164203612479475,0.0417391304347826,970
2014-04-30,"Swansboro West","VA","Richmond","Richmond City","Richmond",4303,932,0.00431034482758621,0.00107411385606874,-0.0137566137566138,692
2014-04-30,"Maysville","AL","Mobile","Mobile","Mobile",4304,692,0.00144717800289436,-0.00144300144300144,-0.0142450142450142,879
2014-04-30,"Parkland Estates","FL","Tampa","Hillsborough","Tampa",4305,2669,-0.028040786598689,-0.0568904593639576,0.011751326762699,767
2014-04-30,"Edgewood Manor","FL","Jacksonville","Duval","Jacksonville",4306,874,-0.0090702947845805,-0.0124293785310734,0.0593939393939394,1003
2014-04-30,"Battle Monument","NJ","Trenton","Mercer","Trenton",4307,1325,-0.00225903614457831,0.0231660231660232,0,600
2014-04-30,"Sweetwater","FL","Jacksonville","Duval","Jacksonville",4308,966,-0.00617283950617284,-0.0142857142857143,-0.017293997965412,968
2014-04-30,"York","WA","Bellingham","Whatcom","Bellingham",4309,1218,-0.0356294536817102,-0.074468085106383,-0.0580046403712297,685
2014-04-30,"Chandler Park","MI","Detroit","Wayne","Detroit",4310,748,0,0.0260631001371742,0.0246575342465753,853
2014-04-30,"Jeff Davis","VA","Richmond","Richmond City","Richmond",4311,801,0.00754716981132076,-0.00743494423791822,-0.0653442240373396,1131
2014-04-30,"Hi-Pointe","MO","St. Louis","Saint Louis City","Saint Louis",4312,915,-0.00974025974025974,-0.0161290322580645,-0.00974025974025974,701
2014-04-30,"Whatcom Falls","WA","Bellingham","Whatcom","Bellingham",4313,1543,-0.0196950444726811,-0.00771704180064309,0.0327978580990629,633
2014-04-30,"Fairfax","CA","San Francisco","Alameda","Oakland",4314,1820,0.0116731517509728,0.0340909090909091,0.0649502633118783,449
2014-04-30,"Rolling Meadows","WI","Madison","Dane","Town of Madison",4315,1270,0.00395256916996047,0.026677445432498,-0.0564635958395245,955
2014-04-30,"Overland","CO","Denver","Denver","Denver",4316,1358,0.00816629547141797,0.0454195535026944,0.113114754098361,766
2014-04-30,"North Cleveland Park","DC","Washington","District of Columbia","Washington",4317,3877,0.000516129032258065,0.00440414507772021,0.030842860941239,729
2014-04-30,"Chelwood Vista","NM","Albuquerque","Bernalillo","Albuquerque",4318,1128,-0.013986013986014,0.0235934664246824,0.0591549295774648,550
2014-04-30,"Rio Grande Blvd","NM","Albuquerque","Bernalillo","Albuquerque",4319,1320,-0.024390243902439,-0.00677200902934537,-0.0207715133531157,970
2014-04-30,"Glendale","WI","Madison","Dane","Town of Madison",4320,1319,0.00533536585365854,0.0216886134779241,-0.0351133869787857,802
2014-04-30,"Forest Park - Linnton","OR","Portland","Multnomah","Portland",4321,1805,-0.0066042927903137,0.00110926234054354,0.0244040862656073,602
2014-04-30,"Empire Point","FL","Jacksonville","Duval","Jacksonville",4322,1056,0.00475737392959087,0.0134357005758157,0.0476190476190476,809
2014-04-30,"Floral Park","CA","Los Angeles","Orange","Santa Ana",4323,2779,0.013124316441852,0.0296406076324565,0.0388785046728972,591
2014-04-30,"Ridge St","VA","Charlottesville","Charlottesville City","Charlottesville",4324,1331,0.00075187969924812,0.00604686318972033,0.0317829457364341,543
2014-04-30,"Crestwood-Hinda Heights","KY","Lexington","Fayette","Lexington",4325,1463,-0.091304347826087,-0.0699300699300699,-0.0161398789509079,850
2014-04-30,"Baker Street","CA","Bakersfield","Kern","Bakersfield",4326,1095,0.0129509713228492,0.0205032618825722,0,675
2014-04-30,"Sunnyland","WA","Bellingham","Whatcom","Bellingham",4327,1157,-0.0260942760942761,-0.043801652892562,-0.0485197368421053,888
2014-04-30,"Spring Glen","FL","Jacksonville","Duval","Jacksonville",4328,984,0.00613496932515337,0.00819672131147541,0.040169133192389,403
2014-04-30,"Gra-Ram","WI","Milwaukee","Milwaukee","Milwaukee",4329,1090,-0.0276538804638715,-0.0538194444444444,-0.0108892921960073,430
2014-04-30,"Mornngside","TN","Knoxville","Knox","Knoxville",4330,733,0.00548696844993141,0.00964187327823691,0.0124309392265193,557
2014-04-30,"College Park","FL","Jacksonville","Duval","Jacksonville",4331,1064,-0.00467726847521048,-0.00931098696461825,0.037037037037037,605
2014-04-30,"Garfield","WA","Seattle","King","Seattle",4332,2052,-0.00581395348837209,-0.0228571428571429,0.088016967126193,608
2014-04-30,"Kennedy Park","IL","Chicago","Cook","Chicago",4333,1481,0.0020297699594046,0.0109215017064846,0.0548433048433048,707
2014-04-30,"Melrose","TN","Nashville","Davidson","Nashville",4334,1892,0.0182992465016146,0.0689265536723164,0.11886457717327,1005
2014-04-30,"Faireway Hills","MO","Kansas City","Jackson","Kansas City",4335,1072,0.0151515151515152,0.0307692307692308,0.106295149638803,819
2014-04-30,"Toler Heights","CA","San Francisco","Alameda","Oakland",4336,1942,0.00361757105943152,0.0401713979646492,0.106552706552707,621
2014-04-30,"Leeway","VA","Washington","Arlington","Arlington",4337,3232,0.0112640801001252,-0.0101071975497703,0.000929080210591514,816
2014-04-30,"Lake Eola Heights","FL","Orlando","Orange","Orlando",4338,1570,0.0201429499675114,0.0459693537641572,0.0857538035961272,654
2014-04-30,"Maple-Prairie","WI","Madison","Dane","Town of Madison",4339,1543,-0.00258564964447317,0.0518064076346285,0.0300400534045394,436
2014-04-30,"Hubbard-Richard","MI","Detroit","Wayne","Detroit",4340,754,0.00132802124833997,0.0342935528120713,-0.0258397932816537,885
2014-04-30,"Shipley Hill","MD","Baltimore","Baltimore City","Baltimore",4341,1165,0.00344530577088717,-0.0315876974231089,-0.0193602693602694,1108
2014-04-30,"Oakdale","MI","Grand Rapids","Kent","Grand Rapids",4342,876,0.015063731170336,0.0491017964071856,0.0354609929078014,790
2014-04-30,"Penn North","MD","Baltimore","Baltimore City","Baltimore",4343,1189,0.0188517566409597,0.0258843830888697,-0.0108153078202995,1043
2014-04-30,"Santa Barbara","NM","Albuquerque","Bernalillo","Albuquerque",4344,1129,-0.0242005185825411,0.00893655049151028,0.0681173131504257,560
2014-04-30,"Sharon Line-Mcguffey Heights","OH","Youngstown","Mahoning","Youngstown",4345,509,0.0220883534136546,0.0303643724696356,0.0282828282828283,743
2014-04-30,"Sycamore Hills","OH","Columbus","Franklin","Columbus",4346,1422,0.00636942675159236,0,0.00140845070422535,981
2014-04-30,"Golden Hills","AZ","Phoenix","Maricopa","Mesa",4347,1126,0.00446030330062444,0.0217785843920145,0.028310502283105,1036
2014-04-30,"Homestead","OR","Portland","Multnomah","Portland",4348,1858,-0.00853788687299893,-0.0111761575306014,0.0248207391064534,697
2014-04-30,"North Canaan","CT","Torrington","Litchfield","Canaan",4349,1348,0.00973782771535581,0.0196671709531014,-0.0599721059972106,594
2014-04-30,"Westshore","CA","San Francisco","San Mateo","San Mateo",4350,3007,0.00099866844207723,0.0148498143773203,0.0727791651801641,477
2014-04-30,"Third Ward","NC","Charlotte","Mecklenburg","Charlotte",4351,1329,0.0030188679245283,0.00758150113722517,0.0168324407039021,669
2014-04-30,"Downtown","CT","Hartford","Hartford","Hartford",4352,1477,-0.0377850162866449,-0.0446313065976714,0.0710659898477157,434
2014-04-30,"Hough","WA","Portland","Clark","Vancouver",4353,1207,-0.00821692686935086,-0.0328525641025641,-0.0154975530179445,643
2014-04-30,"Greenmeadow","CA","San Jose","Santa Clara","Palo Alto",4354,4516,0.0287015945330296,0.0950533462657614,0.119761963798661,713
2014-04-30,"Lakeside","TX","San Antonio","Bexar","San Antonio",4355,1001,-0.000998003992015968,0.0080563947633434,0.0405405405405405,1177
2014-04-30,"New Town","FL","Jacksonville","Duval","Jacksonville",4356,750,-0.00398406374501992,-0.0105540897097625,0.0359116022099447,665
2014-04-30,"Deep River Center","CT","Hartford","Middlesex","Deep River",4357,1449,0.0020746887966805,0.0111653872993719,0.0027681660899654,840
2014-04-30,"West Blue Valley","MO","Kansas City","Jackson","Kansas City",4358,648,0.00777604976671851,0.0269413629160063,-0.00154083204930663,711
2014-04-30,"Sedgewick","NY","Syracuse","Onondaga","Syracuse",4359,1351,-0.026657060518732,-0.127260981912145,-0.0492610837438424,678
2014-04-30,"Venetia","FL","Jacksonville","Duval","Jacksonville",4360,1259,-0.00631412786108919,0.00478850758180367,0.0816151202749141,852
2014-04-30,"Rancho Buena","AZ","Tucson","Pima","Tucson",4361,939,-0.00318471337579618,-0.00634920634920635,0.0433333333333333,565
2014-04-30,"Holly Oaks","FL","Jacksonville","Duval","Jacksonville",4362,1236,-0.00563153660498793,0.0114566284779051,0.0636833046471601,967
2014-04-30,"South Crichton","AL","Mobile","Mobile","Mobile",4363,694,0.00289017341040462,-0.00857142857142857,-0.0128022759601707,675
2014-04-30,"South Poly","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4364,812,0.00495049504950495,-0.00368098159509202,0.0642201834862385,614
2014-04-30,"Highwood Estates","WI","Milwaukee","Milwaukee","Milwaukee",4365,1100,-0.0161001788908766,-0.0384615384615385,-0.0342405618964004,465
2014-04-30,"Woodbridge","MI","Detroit","Wayne","Detroit",4366,764,-0.00261096605744125,0.03382949932341,-0.00520833333333333,768
2014-04-30,"Oak Hills","TX","San Antonio","Bexar","San Antonio",4367,1578,0.00445576066199873,0.00573613766730402,-0.00126582278481013,663
2014-04-30,"Neelys Bend","TN","Nashville","Davidson","Nashville",4368,1252,-0.00555996822875298,-0.014948859166011,0.0253890253890254,565
2014-04-30,"Towne Meadows","AZ","Phoenix","Maricopa","Gilbert",4369,1252,0,0.00967741935483871,0.0129449838187702,751
2014-04-30,"Westgate Vecinos","NM","Albuquerque","Bernalillo","Albuquerque",4370,1050,-0.0140845070422535,0.00286532951289398,-0.00568181818181818,788
2014-04-30,"Jamestown","FL","Jacksonville","Duval","Jacksonville",4371,1248,-0.0016,0.00240963855421687,0.0540540540540541,463
2014-04-30,"Forestland","CA","San Francisco","Alameda","Oakland",4372,2928,-0.00374276964954066,-0.0272425249169435,0.0266479663394109,668
2014-04-30,"Turpin Hill","GA","Augusta","Richmond","Augusta",4373,679,0.00741839762611276,0.043010752688172,0.0134328358208955,636
2014-04-30,"South Garden","VA","Richmond","Richmond City","Richmond",4374,910,-0.00219298245614035,-0.00546448087431694,-0.0530697190426639,661
2014-04-30,"Lake View","WA","Seattle","King","Kirkland",4375,2616,-0.00190766882869134,-0.0022883295194508,0.0480769230769231,836
2014-04-30,"Franz Park","MO","St. Louis","Saint Louis City","Saint Louis",4376,880,-0.0101237345331834,-0.0145576707726764,-0.0156599552572707,1024
2014-04-30,"Tallac Village","CA","Sacramento","Sacramento","Sacramento",4377,1096,0.0204841713221601,0.0148148148148148,0.0538461538461538,751
2014-04-30,"Cottage Grove Heights","IL","Chicago","Cook","Chicago",4378,1266,0.00876494023904383,0.0226171243941842,0.0251012145748988,849
2014-04-30,"North Crichton","AL","Mobile","Mobile","Mobile",4379,684,0.00588235294117647,-0.00725689404934688,-0.0144092219020173,774
2014-04-30,"Tulip Grove","TN","Nashville","Davidson","Nashville",4380,1237,-0.00241935483870968,0.000809061488673139,0.0518707482993197,849
2014-04-30,"Santa Fe Hills","MO","Kansas City","Jackson","Kansas City",4381,956,-0.00520291363163372,0.00104712041884817,0.0790067720090293,627
2014-04-30,"Tara-Leeway Heights","VA","Washington","Arlington","Arlington",4382,3468,0.0155197657393851,-0.00687285223367698,0.0110787172011662,824
2014-04-30,"Judiciary Square","DC","Washington","District of Columbia","Washington",4383,2767,-0.0110793423874196,-0.00288288288288288,-0.0089541547277937,899
2014-04-30,"Beacon Hills and Harbour","FL","Jacksonville","Duval","Jacksonville",4384,1557,-0.00320102432778489,-0.0189035916824197,0.013671875,1221
2014-04-30,"Meadows of Candleridge","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4385,1273,0,0.00791765637371338,-0.00235109717868339,575
2014-04-30,"NW Goldberg","MI","Detroit","Wayne","Detroit",4386,748,-0.00266666666666667,0.0417827298050139,0.00133868808567604,1382
2014-04-30,"Westmorland","WI","Madison","Dane","Town of Madison",4387,1551,0.009765625,0.0353805073431242,-0.00513149454778704,1052
2014-04-30,"Clayton-Tamm","MO","St. Louis","Saint Louis City","Saint Louis",4388,933,-0.0074468085106383,-0.0147835269271383,-0.00213903743315508,846
2014-04-30,"Hearthstone","OH","Dayton","Montgomery","Dayton",4389,710,-0.00140646976090014,-0.0179806362378976,0.0349854227405248,877
2014-04-30,"Burton Evergreen","WA","Portland","Clark","Vancouver",4390,1407,-0.0181437543614794,-0.0402455661664393,0.0277574872169467,570
2014-04-30,"Brownlee Woods","OH","Youngstown","Mahoning","Youngstown",4391,639,0.00471698113207547,0.0142857142857143,0.172477064220183,1063
2014-04-30,"El G.H.E.K.O.","AZ","Tucson","Pima","Tucson",4392,1096,0.00274473924977127,0.0204841713221601,0.00735294117647059,857
2014-04-30,"Bonnycastle","KY","Louisville/Jefferson County","Jefferson","Louisville",4393,1482,0.0241879751209399,-0.00202020202020202,0.00747790618626785,690
2014-04-30,"Rattlesnake","FL","Tampa","Hillsborough","Tampa",4394,1229,0.000814332247557003,0.0190713101160862,0.0371308016877637,686
2014-04-30,"Northgrove","AZ","Phoenix","Maricopa","Mesa",4395,2303,0.00567685589519651,0.0322725235320484,0.00217580504786771,641
2014-04-30,"Golden Gate","CA","San Francisco","Alameda","Oakland",4396,2205,0.0194174757281553,0.0415682569674067,0.0391140433553252,424
2014-04-30,"Greenbriar","CA","Los Angeles","Los Angeles","Glendale",4397,3509,-0.000284900284900285,0.0233304170312044,0.0509134471398622,826
2014-04-30,"Lawyers Rd - Fox Mill Rd","VA","Washington","Fairfax","Reston",4398,2938,-0.00642543118025025,-0.0167336010709505,-0.0479585223590408,749
2014-04-30,"Maxwell","OK","Tulsa","Tulsa","Tulsa",4399,701,-0.00567375886524823,0.0188953488372093,0.0447093889716841,529
2014-04-30,"Maple Grove - Franklin","ID","Boise City","Ada","Boise",4400,1220,0.00494233937397035,0.00993377483443709,0.0581092801387684,722
2014-04-30,"North Central","KS","Wichita","Sedgwick","Wichita",4401,656,0.025,0.0429252782193959,0.00305810397553517,924
2014-04-30,"West Park","MS","Jackson","Hinds","Jackson",4402,771,-0.0153256704980843,-0.0215736040609137,0.0239043824701195,843
2014-04-30,"Shannon Heights","OH","Columbus","Franklin","Columbus",4403,1458,0.00829875518672199,0.00206185567010309,-0.0201612903225806,908
2014-04-30,"Indian Hills","KS","Wichita","Sedgwick","Wichita",4404,816,0.0099009900990099,0.0277078085642317,-0.0048780487804878,549
2014-04-30,"Rosewood","OK","Tulsa","Tulsa","Tulsa",4405,839,0.00479041916167665,0.002389486260454,0.0435323383084577,483
2014-04-30,"Pine Valley","IN","Fort Wayne","Allen","Fort Wayne",4406,1291,-0.0160060975609756,-0.0451183431952663,0.101535836177474,699
2014-04-30,"Promontory Pointe-Heights","TX","San Antonio","Bexar","San Antonio",4407,2013,-0.000992555831265509,0.00399002493765586,0.03125,741
2014-04-30,"Alta Vista","FL","Sarasota","Sarasota","Sarasota",4408,1439,-0.0197547683923706,-0.0270453008789723,0.142970611596505,554
2014-04-30,"Northbrook","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4409,1104,0,0.00272479564032698,0.0676982591876209,619
2014-04-30,"Dover Shores East","FL","Orlando","Orange","Orlando",4410,1308,0.00153139356814701,-0.0022883295194508,0.0556900726392252,814
2014-04-30,"East Quincy Highlands","CO","Denver","Arapahoe","Aurora",4411,1756,0.00342857142857143,0.0227140361094933,0.0773006134969325,908
2014-04-30,"Sunland Springs Village","AZ","Phoenix","Maricopa","Mesa",4412,1483,0.0136705399863295,0.063845050215208,0.0746376811594203,1699
2014-04-30,"Castleberry Hill","GA","Atlanta","Fulton","Atlanta",4413,1179,-0.00506329113924051,-0.0092436974789916,-0.0067396798652064,703
2014-04-30,"Western Hills","OH","Columbus","Franklin","Columbus",4414,1285,-0.00925212027756361,-0.0190839694656489,0.0166139240506329,845
2014-04-30,"Upper Hill","PA","Pittsburgh","Allegheny","Pittsburgh",4415,1132,0.0198198198198198,0.0659133709981168,0.109803921568627,842
2014-04-30,"Wadeview Park","FL","Orlando","Orange","Orlando",4416,1322,0.00151515151515152,0.0138036809815951,0.0559105431309904,661
2014-04-30,"San Trope","CA","Bakersfield","Kern","Bakersfield",4417,1801,-0.0066188637617209,-0.0179934569247546,-0.0410010649627263,417
2014-04-30,"Blue Ridge","WA","Seattle","King","Seattle",4418,2433,0.00912484446287847,0.0331210191082803,0.0666374397194213,883
2014-04-30,"Durant Manor","CA","San Francisco","Alameda","Oakland",4419,1904,0.00210526315789474,0.0398689240851993,0.108265424912689,644
2014-04-30,"Lea Manor","MO","Kansas City","Jackson","Kansas City",4420,1322,0.0145817344589409,0.029595015576324,0.0800653594771242,633
2014-04-30,"Ortega Forest","FL","Jacksonville","Duval","Jacksonville",4421,1620,-0.00491400491400491,-0.039715471250741,-0.0526315789473684,781
2014-04-30,"Bon Air","FL","Tampa","Hillsborough","Tampa",4422,1316,0.0170015455950541,0.0146491904394757,0.00688599846977812,1066
2014-04-30,"Manchester","PA","Pittsburgh","Allegheny","Pittsburgh",4423,1085,0.0121268656716418,0.0658153241650295,0.0074280408542247,708
2014-04-30,"Lawsona-Fern Creek","FL","Orlando","Orange","Orlando",4424,1501,0.0141891891891892,0.0380359612724758,0.0853217642805495,575
2014-04-30,"Biddleville","NC","Charlotte","Mecklenburg","Charlotte",4425,853,0.00235017626321974,0.014268727705113,0.0389768574908648,437
2014-04-30,"Kevanna Park","WA","Portland","Clark","Vancouver",4426,1157,0.00346921075455334,0.0211827007943513,0.0330357142857143,534
2014-04-30,"The Dominion","TX","San Antonio","Bexar","San Antonio",4427,3007,0.0155352921310368,-0.0532115869017632,-0.193833780160858,1068
2014-04-30,"Blackstone Park","MI","Detroit","Wayne","Detroit",4428,757,0,0.00933333333333333,0.00933333333333333,768
2014-04-30,"Cornell Heights","OH","Dayton","Montgomery","Dayton",4429,663,0.0091324200913242,0.0391849529780564,0.00759878419452888,774
2014-04-30,"Carter Park","WA","Portland","Clark","Vancouver",4430,1215,0.000823723228995058,-0.0137987012987013,0.0279187817258883,691
2014-04-30,"Remington","MD","Baltimore","Baltimore City","Baltimore",4431,1215,0.00662800331400166,-0.000822368421052632,0.0175879396984925,1092
2014-04-30,"El Dorado","TX","San Antonio","Bexar","San Antonio",4432,1162,0.00955690703735882,0,0.0246913580246914,761
2014-04-30,"Prince Tucson","AZ","Tucson","Pima","Tucson",4433,1045,0.0106382978723404,0.0175267770204479,0.051307847082495,1284
2014-04-30,"Parklane","MD","Baltimore","Baltimore City","Baltimore",4434,1198,0.020442930153322,0.0178419711129991,-0.0131795716639209,571
2014-04-30,"Mt. Adams","OH","Cincinnati","Hamilton","Cincinnati",4435,2443,-0.0228,-0.0600230858022316,0.00493624023035788,642
2014-04-30,"Carrol-South Hilton","MD","Baltimore","Baltimore City","Baltimore",4436,1177,0.017286084701815,0.00426621160409556,-0.0100925147182506,644
2014-04-30,"Newport Shores","WA","Seattle","King","Bellevue",4437,2305,0.0105217010083297,0.00348280365694384,0.00963644327639071,1113
2014-04-30,"Santa Fe","MO","Kansas City","Jackson","Kansas City",4438,740,0.0136986301369863,0.0407876230661041,0.0220994475138122,573
2014-04-30,"Firestone-Garden Park","NC","Charlotte","Mecklenburg","Charlotte",4439,907,0.0011037527593819,0.0111482720178372,0.00889877641824249,1471
2014-04-30,"South Eola","FL","Orlando","Orange","Orlando",4440,1730,0.0128805620608899,0.011104617182934,0.0359281437125748,952
2014-04-30,"Historic Ybor","FL","Tampa","Hillsborough","Tampa",4441,1078,-0.0110091743119266,0,0.0365384615384615,776
2014-04-30,"Civano","AZ","Tucson","Pima","Tucson",4442,1194,0.000838222967309304,0.00759493670886076,0.0275387263339071,1374
2014-04-30,"Cross Creek","GA","Augusta","Richmond","Augusta",4443,824,0.0024330900243309,0.0430379746835443,0.0470139771283355,510
2014-04-30,"Hannon Park","AL","Mobile","Mobile","Mobile",4444,954,-0.0275229357798165,-0.0195272353545735,0.0369565217391304,747
2014-04-30,"Southern Oaks","CA","Bakersfield","Kern","Bakersfield",4445,1623,-0.015767131594906,-0.037937166567872,0.0220403022670025,620
2014-04-30,"Lower Rattlesnake","MT","Missoula","Missoula","Missoula",4446,1005,-0.0117994100294985,-0.083029197080292,-0.139554794520548,706
2014-04-30,"Highpoint-Glen","OH","Columbus","Franklin","Columbus",4447,1435,0.00560616678346181,0.00419874037788663,0.0105633802816901,883
2014-04-30,"Red Mountain Ranch","AZ","Phoenix","Maricopa","Mesa",4448,1621,0.00247371675943105,0.0188560653676933,0.0272496831432193,1452
2014-04-30,"Washington Weatley","MO","Kansas City","Jackson","Kansas City",4449,680,0.0179640718562874,0.0413476263399694,0.031866464339909,922
2014-04-30,"Charleston Meadow","CA","San Jose","Santa Clara","Palo Alto",4450,4359,0.0191723170446575,0.0683823529411765,0.203478741027057,657
2014-04-30,"Virginia Park","MI","Detroit","Wayne","Detroit",4451,736,-0.002710027100271,0.0250696378830084,-0.0067476383265857,495
2014-04-30,"Ledroit Park","DC","Washington","District of Columbia","Washington",4452,2767,0.00911743253099927,0.0221647580347248,0.0374953130858643,509
2014-04-30,"Franklintown Road","MD","Baltimore","Baltimore City","Baltimore",4453,1184,0.0163090128755365,0.0189328743545611,-0.0166112956810631,735
2014-04-30,"Michigan Oaks","MI","Grand Rapids","Kent","Grand Rapids",4454,1296,-0.00689655172413793,0.0359712230215827,-0.0974930362116992,842
2014-04-30,"North Meadows","WI","Milwaukee","Milwaukee","Milwaukee",4455,787,-0.0295930949445129,-0.0150187734668335,-0.100571428571429,601
2014-04-30,"Hembstead","NC","Charlotte","Mecklenburg","Charlotte",4456,2505,0.00119904076738609,-0.012613322822231,-0.0346820809248555,545
2014-04-30,"Bonne Hills","MO","Kansas City","Jackson","Kansas City",4457,927,-0.00429645542427497,0.00107991360691145,0.0741599073001159,802
2014-04-30,"Overton Park","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4458,2833,0.0135957066189624,0.0346968590211833,0.0515961395694135,729
2014-04-30,"Evergreen Park","CA","San Jose","Santa Clara","Palo Alto",4459,3613,-0.00385993934381031,0.0573602575358502,0.245432609445019,508
2014-04-30,"Rayon City Beautification Association","TN","Nashville","Davidson","Nashville",4460,971,0.00309917355371901,-0.00918367346938776,0.0463362068965517,422
2014-04-30,"Rothfield","AL","Mobile","Mobile","Semmes",4461,888,-0.00224719101123596,0.00680272108843537,0.0148571428571429,747
2014-04-30,"Capitol View","GA","Atlanta","Fulton","Atlanta",4462,897,-0.00111358574610245,-0.00222469410456062,0.00899887514060742,776
2014-04-30,"Lake Walker","MD","Baltimore","Baltimore City","Baltimore",4463,1346,0.0158490566037736,0.00823970037453184,-0.0626740947075209,583
2014-04-30,"Cortez Hill","CA","San Diego","San Diego","San Diego",4464,2187,0.00229147571035747,0.0296610169491525,0.0642335766423358,1103
2014-04-30,"Matlock Heights","KS","Wichita","Sedgwick","Wichita",4465,677,0.0119581464872945,0.0431432973805855,0.00594353640416048,791
2014-04-30,"Idle Hour","KY","Lexington","Fayette","Lexington",4466,880,-0.00226757369614512,-0.0112359550561798,0.00113765642775882,531
2014-04-30,"Hollow Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4467,1403,0,-0.00355113636363636,0.0196220930232558,435
2014-04-30,"St Anthony East","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4468,1431,0.00916784203102962,0.0221428571428571,0.06,411
2014-04-30,"Near Westside Neighborhood","IN","South Bend","Saint Joseph","South Bend",4469,665,-0.0015015015015015,-0.0277777777777778,0.0674157303370786,431
2014-04-30,"West Arlington","MD","Baltimore","Baltimore City","Baltimore",4470,1360,0.00965107646622123,0.00815418828762046,-0.0429275158339198,527
2014-04-30,"Baker","AL","Mobile","Mobile","Mobile",4471,973,-0.00916496945010183,-0.027,-0.046078431372549,853
2014-04-30,"Verona Hills","MO","Kansas City","Jackson","Kansas City",4472,1672,-0.0227936879018118,-0.00298151460942159,-0.000597728631201434,785
